State_Code,State,Type,Year,Type_Detail,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Electricity Consumption (billion BTU),2014,Consumption,168582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Electricity Expenditures (million USD),2010,Expenditures,4147.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Electricity Expenditures (million USD),2011,Expenditures,4202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Electricity Expenditures (million USD),2012,Expenditures,4040.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Electricity Expenditures (million USD),2013,Expenditures,4373.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Electricity Expenditures (million USD),2014,Expenditures,4668.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Electricity Average Price (USD per million BTU),2010,Price,25.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Electricity Average Price (USD per million BTU),2011,Price,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Electricity Average Price (USD per million BTU),2012,Price,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Electricity Average Price (USD per million BTU),2013,Price,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Electricity Average Price (USD per million BTU),2014,Price,28.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Fossil Fuels Consumption (billion BTU),2010,Consumption,999309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Fossil Fuels Consumption (billion BTU),2011,Consumption,944952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Fossil Fuels Consumption (billion BTU),2012,Consumption,989634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Fossil Fuels Consumption (billion BTU),2013,Consumption,942046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Fossil Fuels Consumption (billion BTU),2014,Consumption,982217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Geothermal Energy Consumption (billion BTU),2010,Consumption,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Geothermal Energy Consumption (billion BTU),2011,Consumption,1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Geothermal Energy Consumption (billion BTU),2012,Consumption,958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Geothermal Energy Consumption (billion BTU),2013,Consumption,958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Geothermal Energy Consumption (billion BTU),2014,Consumption,958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Geothermal Energy Net Generation (million kilowatt hours),2010,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Geothermal Energy Net Generation (million kilowatt hours),2011,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Geothermal Energy Net Generation (million kilowatt hours),2012,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Geothermal Energy Net Generation (million kilowatt hours),2013,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Geothermal Energy Net Generation (million kilowatt hours),2014,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Hydropower Consumption (billion BTU),2010,Consumption,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Hydropower Consumption (billion BTU),2011,Consumption,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Hydropower Consumption (billion BTU),2012,Consumption,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Hydropower Consumption (billion BTU),2013,Consumption,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Hydropower Consumption (billion BTU),2014,Consumption,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Hydropower Net Generation (million kilowatt hours),2010,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Hydropower Net Generation (million kilowatt hours),2011,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Hydropower Net Generation (million kilowatt hours),2012,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Hydropower Net Generation (million kilowatt hours),2013,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Hydropower Net Generation (million kilowatt hours),2014,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Natural Gas Consumption (including supplemental gaseous fuels) (billion BTU),2010,Consumption,444875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Natural Gas Consumption (including supplemental gaseous fuels) (billion BTU),2011,Consumption,437873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Natural Gas Consumption (including supplemental gaseous fuels) (billion BTU),2012,Consumption,499946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Natural Gas Consumption (including supplemental gaseous fuels) (billion BTU),2013,Consumption,427323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Natural Gas Consumption (including supplemental gaseous fuels) (billion BTU),2014,Consumption,440003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Natural Gas Expenditures (million USD),2010,Expenditures,2222.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Natural Gas Expenditures (million USD),2011,Expenditures,2012.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Natural Gas Expenditures (million USD),2012,Expenditures,1640.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Natural Gas Expenditures (million USD),2013,Expenditures,1811.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Natural Gas Expenditures (million USD),2014,Expenditures,2129.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Natural Gas Average Price (USD per million BTU),2010,Price,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Natural Gas Average Price (USD per million BTU),2011,Price,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Natural Gas Average Price (USD per million BTU),2012,Price,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Natural Gas Average Price (USD per million BTU),2013,Price,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Natural Gas Average Price (USD per million BTU),2014,Price,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,LPG Consumption (billion BTU),2010,Consumption,11899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,LPG Consumption (billion BTU),2011,Consumption,10531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,LPG Consumption (billion BTU),2012,Consumption,8627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,LPG Consumption (billion BTU),2013,Consumption,10027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,LPG Consumption (billion BTU),2014,Consumption,10676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,LPG Expenditures (million USD),2010,Expenditures,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,LPG Expenditures (million USD),2011,Expenditures,290.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,LPG Expenditures (million USD),2012,Expenditures,222.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,LPG Expenditures (million USD),2013,Expenditures,249.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,LPG Expenditures (million USD),2014,Expenditures,292.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,LPG Average Price (USD per million BTU),2010,Price,24.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,LPG Average Price (USD per million BTU),2011,Price,27.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,LPG Average Price (USD per million BTU),2012,Price,25.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,LPG Average Price (USD per million BTU),2013,Price,25.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,LPG Average Price (USD per million BTU),2014,Price,27.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,GDP,2010,Total,94953.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,GDP,2011,Total,96840.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,GDP,2012,Total,102082.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,GDP,2013,Total,103269.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,GDP,2014,Total,104937.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Population Estimate,2010,Population,2970811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Population Estimate,2011,Population,2978464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Population Estimate,2012,Population,2986137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Population Estimate,2013,Population,2992206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Mississippi,Population Estimate,2014,Population,2994079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Consumption (billion BTU),2010,Consumption,1910500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Consumption (billion BTU),2011,Consumption,1856590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Consumption (billion BTU),2012,Consumption,1781978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Consumption (billion BTU),2013,Consumption,1847506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Consumption (billion BTU),2014,Consumption,1903839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Production (billion BTU),2010,Production,198297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Production (billion BTU),2011,Production,197714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Production (billion BTU),2012,Production,203118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Production (billion BTU),2013,Production,191759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Production (billion BTU),2014,Production,199586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Expenditures (million USD),2010,Expenditures,22961.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Expenditures (million USD),2011,Expenditures,26567.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Expenditures (million USD),2012,Expenditures,25904.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Expenditures (million USD),2013,Expenditures,26667.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Expenditures (million USD),2014,Expenditures,26719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Average Price (USD/million BTU),2010,Price,18.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Average Price (USD/million BTU),2011,Price,22.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Average Price (USD/million BTU),2012,Price,22.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Average Price (USD/million BTU),2013,Price,22.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Average Price (USD/million BTU),2014,Price,21.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Consumption (billion BTU),2010,Consumption,97.1782256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Consumption (billion BTU),2011,Consumption,95.98123441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Consumption (billion BTU),2012,Consumption,103.677262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Consumption (billion BTU),2014,Consumption,103.0491376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Production (billion BTU),2010,Production,99.70599656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Production (billion BTU),2011,Production,102.7332409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Production (billion BTU),2012,Production,94.4076842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Production (billion BTU),2014,Production,104.0816859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Expenditures (million USD),2010,Expenditures,115.7016623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Expenditures (million USD),2011,Expenditures,97.50445096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Expenditures (million USD),2012,Expenditures,102.946615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Expenditures (million USD),2014,Expenditures,100.1927433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Average Price (USD/million BTU),2010,Price,119.3205945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Average Price (USD/million BTU),2011,Price,101.6459075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Average Price (USD/million BTU),2012,Price,98.77461707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Total Energy Average Price (USD/million BTU),2014,Price,97.20868409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Biomass Consumption (billion BTU),2010,Consumption,69261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Biomass Consumption (billion BTU),2011,Consumption,66131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Biomass Consumption (billion BTU),2012,Consumption,62496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Biomass Consumption (billion BTU),2013,Consumption,71490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Biomass Consumption (billion BTU),2014,Consumption,74839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Coal Consumption (billion BTU),2010,Consumption,801625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Coal Consumption (billion BTU),2011,Consumption,825650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Coal Consumption (billion BTU),2012,Consumption,768297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Coal Consumption (billion BTU),2013,Consumption,806549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Coal Consumption (billion BTU),2014,Consumption,780707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Coal Production (billion BTU),2010,Production,9816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Coal Production (billion BTU),2011,Production,10075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Coal Production (billion BTU),2012,Production,9197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Coal Production (billion BTU),2013,Production,9101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Coal Production (billion BTU),2014,Production,8206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Coal Expenditures (million USD),2010,Expenditures,1290.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Coal Expenditures (million USD),2011,Expenditures,1436.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Coal Expenditures (million USD),2012,Expenditures,1448.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Coal Expenditures (million USD),2013,Expenditures,1553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Coal Expenditures (million USD),2014,Expenditures,1578.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Coal Average Price (USD per million BTU),2010,Price,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Coal Average Price (USD per million BTU),2011,Price,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Coal Average Price (USD per million BTU),2012,Price,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Coal Average Price (USD per million BTU),2013,Price,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Coal Average Price (USD per million BTU),2014,Price,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Electricity Consumption (billion BTU),2010,Consumption,293722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Electricity Consumption (billion BTU),2011,Consumption,287478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Electricity Consumption (billion BTU),2012,Consumption,281269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Electricity Consumption (billion BTU),2013,Consumption,284585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Electricity Consumption (billion BTU),2014,Consumption,286193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Electricity Expenditures (million USD),2010,Expenditures,6698.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Electricity Expenditures (million USD),2011,Expenditures,7008.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Electricity Expenditures (million USD),2012,Expenditures,7029.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Electricity Expenditures (million USD),2013,Expenditures,7538.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Electricity Expenditures (million USD),2014,Expenditures,7644.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Electricity Average Price (USD per million BTU),2010,Price,22.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Electricity Average Price (USD per million BTU),2011,Price,24.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Electricity Average Price (USD per million BTU),2012,Price,24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Electricity Average Price (USD per million BTU),2013,Price,26.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Electricity Average Price (USD per million BTU),2014,Price,26.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Fossil Fuels Consumption (billion BTU),2010,Consumption,1721620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Fossil Fuels Consumption (billion BTU),2011,Consumption,1719891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Missouri,Fossil Fuels Consumption (billion BTU),2012,Consumption,1623633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
