,latitude,longitude,State,State Abbr,region,sub-region,country,year,max_temp_avg,min_temp_avg,daylight_hr_avg,rain_avg,snowfall_avg,2011-(Fossil),2012-(Fossil),2013-(Fossil),2014-(Fossil),2015-(Fossil),2016-(Fossil),2017-(Fossil),2018-(Fossil),2019-(Fossil),2020-(Fossil),2011(TR),2012(TR),2013(TR),2014(TR),2015(TR),2016(TR),2017(TR),2018(TR),2019(TR),2020(TR),2011-Total,2012-Total,2013-Total,2014-Total,2015-Total,2016-Total,2017-Total,2018-Total,2019-Total,2020-Total
5340,40.17574691772461,-111.96351623535156,Utah,UT,West,Mountain,US,2016,63.00052,43.56151,12.193574,0.035183594,0.119103245,85356.8,82408.1,88546.2,87013.8,84919.90000000001,80456.4,80035.2,83699.6,84903.3,79599.7,3128.2,2802.6,2501.1,2967.9,3377.8,4760.1,6418.1,6128.6,6008.9,6196.5,88485.0,85210.70000000001,91047.3,89981.7,88297.70000000001,85216.5,86453.3,89828.20000000001,90912.2,85796.2
5352,40.17574691772461,-111.96351623535156,Utah,UT,West,Mountain,US,2017,64.14693,45.210896,12.197144,0.039862808,0.07496313,85356.8,82408.1,88546.2,87013.8,84919.90000000001,80456.4,80035.2,83699.6,84903.3,79599.7,3128.2,2802.6,2501.1,2967.9,3377.8,4760.1,6418.1,6128.6,6008.9,6196.5,88485.0,85210.70000000001,91047.3,89981.7,88297.70000000001,85216.5,86453.3,89828.20000000001,90912.2,85796.2
5364,40.17574691772461,-111.96351623535156,Utah,UT,West,Mountain,US,2018,64.57458,45.204105,12.197089,0.024685398,0.08467212,85356.8,82408.1,88546.2,87013.8,84919.90000000001,80456.4,80035.2,83699.6,84903.3,79599.7,3128.2,2802.6,2501.1,2967.9,3377.8,4760.1,6418.1,6128.6,6008.9,6196.5,88485.0,85210.70000000001,91047.3,89981.7,88297.70000000001,85216.5,86453.3,89828.20000000001,90912.2,85796.2
5376,40.17574691772461,-111.96351623535156,Utah,UT,West,Mountain,US,2019,61.325687,42.873962,12.197124,0.03529196,0.13751586,85356.8,82408.1,88546.2,87013.8,84919.90000000001,80456.4,80035.2,83699.6,84903.3,79599.7,3128.2,2802.6,2501.1,2967.9,3377.8,4760.1,6418.1,6128.6,6008.9,6196.5,88485.0,85210.70000000001,91047.3,89981.7,88297.70000000001,85216.5,86453.3,89828.20000000001,90912.2,85796.2
5388,40.17574691772461,-111.96351623535156,Utah,UT,West,Mountain,US,2020,65.495964,44.505146,12.193573,0.010603584,0.07407249,85356.8,82408.1,88546.2,87013.8,84919.90000000001,80456.4,80035.2,83699.6,84903.3,79599.7,3128.2,2802.6,2501.1,2967.9,3377.8,4760.1,6418.1,6128.6,6008.9,6196.5,88485.0,85210.70000000001,91047.3,89981.7,88297.70000000001,85216.5,86453.3,89828.20000000001,90912.2,85796.2
5400,44.042179107666016,-72.90274047851562,Vermont,VT,Northeast,New England,US,2011,49.365765,33.914623,12.215056,0.126654,0.26607314,13996.600000000002,13595.7,13903.699999999999,14360.599999999999,9413.3,9011.0,8966.0,9000.0,9174.8,8396.8,3301.9,2883.6,3614.5,3555.5,4153.1,3870.1,4094.5,4425.8,4377.2,3982.3,17298.500000000004,16479.3,17518.199999999997,17916.1,13566.4,12881.1,13060.5,13425.8,13552.0,12379.099999999999
5412,44.042179107666016,-72.90274047851562,Vermont,VT,Northeast,New England,US,2012,51.820282,35.609917,12.210933,0.10002914,0.13539095,13996.600000000002,13595.7,13903.699999999999,14360.599999999999,9413.3,9011.0,8966.0,9000.0,9174.8,8396.8,3301.9,2883.6,3614.5,3555.5,4153.1,3870.1,4094.5,4425.8,4377.2,3982.3,17298.500000000004,16479.3,17518.199999999997,17916.1,13566.4,12881.1,13060.5,13425.8,13552.0,12379.099999999999
5424,44.042179107666016,-72.90274047851562,Vermont,VT,Northeast,New England,US,2013,48.61529,32.440224,12.215183,0.10924736,0.17161809,13996.600000000002,13595.7,13903.699999999999,14360.599999999999,9413.3,9011.0,8966.0,9000.0,9174.8,8396.8,3301.9,2883.6,3614.5,3555.5,4153.1,3870.1,4094.5,4425.8,4377.2,3982.3,17298.500000000004,16479.3,17518.199999999997,17916.1,13566.4,12881.1,13060.5,13425.8,13552.0,12379.099999999999
5436,44.042179107666016,-72.90274047851562,Vermont,VT,Northeast,New England,US,2014,47.4635,31.427435,12.215049,0.09374181,0.2352551,13996.600000000002,13595.7,13903.699999999999,14360.599999999999,9413.3,9011.0,8966.0,9000.0,9174.8,8396.8,3301.9,2883.6,3614.5,3555.5,4153.1,3870.1,4094.5,4425.8,4377.2,3982.3,17298.500000000004,16479.3,17518.199999999997,17916.1,13566.4,12881.1,13060.5,13425.8,13552.0,12379.099999999999
5448,44.042179107666016,-72.90274047851562,Vermont,VT,Northeast,New England,US,2015,49.187946,31.938581,12.215,0.10221332,0.16212042,13996.600000000002,13595.7,13903.699999999999,14360.599999999999,9413.3,9011.0,8966.0,9000.0,9174.8,8396.8,3301.9,2883.6,3614.5,3555.5,4153.1,3870.1,4094.5,4425.8,4377.2,3982.3,17298.500000000004,16479.3,17518.199999999997,17916.1,13566.4,12881.1,13060.5,13425.8,13552.0,12379.099999999999
5460,44.042179107666016,-72.90274047851562,Vermont,VT,Northeast,New England,US,2016,51.309414,34.45477,12.211017,0.090005636,0.16757452,13996.600000000002,13595.7,13903.699999999999,14360.599999999999,9413.3,9011.0,8966.0,9000.0,9174.8,8396.8,3301.9,2883.6,3614.5,3555.5,4153.1,3870.1,4094.5,4425.8,4377.2,3982.3,17298.500000000004,16479.3,17518.199999999997,17916.1,13566.4,12881.1,13060.5,13425.8,13552.0,12379.099999999999
5472,44.042179107666016,-72.90274047851562,Vermont,VT,Northeast,New England,US,2017,48.86722,34.78458,12.215156,0.111032106,0.26100528,13996.600000000002,13595.7,13903.699999999999,14360.599999999999,9413.3,9011.0,8966.0,9000.0,9174.8,8396.8,3301.9,2883.6,3614.5,3555.5,4153.1,3870.1,4094.5,4425.8,4377.2,3982.3,17298.500000000004,16479.3,17518.199999999997,17916.1,13566.4,12881.1,13060.5,13425.8,13552.0,12379.099999999999
5484,44.042179107666016,-72.90274047851562,Vermont,VT,Northeast,New England,US,2018,48.598774,33.75884,12.215092,0.10816044,0.31307027,13996.600000000002,13595.7,13903.699999999999,14360.599999999999,9413.3,9011.0,8966.0,9000.0,9174.8,8396.8,3301.9,2883.6,3614.5,3555.5,4153.1,3870.1,4094.5,4425.8,4377.2,3982.3,17298.500000000004,16479.3,17518.199999999997,17916.1,13566.4,12881.1,13060.5,13425.8,13552.0,12379.099999999999
5496,44.042179107666016,-72.90274047851562,Vermont,VT,Northeast,New England,US,2019,47.500744,32.94478,12.21513,0.11835625,0.28228188,13996.600000000002,13595.7,13903.699999999999,14360.599999999999,9413.3,9011.0,8966.0,9000.0,9174.8,8396.8,3301.9,2883.6,3614.5,3555.5,4153.1,3870.1,4094.5,4425.8,4377.2,3982.3,17298.500000000004,16479.3,17518.199999999997,17916.1,13566.4,12881.1,13060.5,13425.8,13552.0,12379.099999999999
5508,44.042179107666016,-72.90274047851562,Vermont,VT,Northeast,New England,US,2020,50.554996,35.78509,12.211015,0.0934036,0.2308488,13996.600000000002,13595.7,13903.699999999999,14360.599999999999,9413.3,9011.0,8966.0,9000.0,9174.8,8396.8,3301.9,2883.6,3614.5,3555.5,4153.1,3870.1,4094.5,4425.8,4377.2,3982.3,17298.500000000004,16479.3,17518.199999999997,17916.1,13566.4,12881.1,13060.5,13425.8,13552.0,12379.099999999999
5520,37.785587310791016,-78.1927490234375,Virginia,VA,South,South Atlantic,US,2011,69.61079,51.889835,12.187579,0.10554973,0.011866585,173474.30000000002,174337.5,182415.0,186307.2,188686.99999999997,195090.8,192379.90000000002,199190.69999999998,198367.2,187815.4,13605.0,13437.2,15251.8,16741.1,16905.3,16739.1,16701.0,18382.6,16991.0,17043.9,187079.30000000002,187774.7,197666.8,203048.30000000002,205592.29999999996,211829.9,209080.90000000002,217573.3,215358.2,204859.3
5532,37.785587310791016,-78.1927490234375,Virginia,VA,South,South Atlantic,US,2012,70.37208,52.282913,12.184334,0.081494994,0.008688204,173474.30000000002,174337.5,182415.0,186307.2,188686.99999999997,195090.8,192379.90000000002,199190.69999999998,198367.2,187815.4,13605.0,13437.2,15251.8,16741.1,16905.3,16739.1,16701.0,18382.6,16991.0,17043.9,187079.30000000002,187774.7,197666.8,203048.30000000002,205592.29999999996,211829.9,209080.90000000002,217573.3,215358.2,204859.3
5544,37.785587310791016,-78.1927490234375,Virginia,VA,South,South Atlantic,US,2013,66.39042,49.76889,12.187679,0.12847163,0.05387192,173474.30000000002,174337.5,182415.0,186307.2,188686.99999999997,195090.8,192379.90000000002,199190.69999999998,198367.2,187815.4,13605.0,13437.2,15251.8,16741.1,16905.3,16739.1,16701.0,18382.6,16991.0,17043.9,187079.30000000002,187774.7,197666.8,203048.30000000002,205592.29999999996,211829.9,209080.90000000002,217573.3,215358.2,204859.3
5556,37.785587310791016,-78.1927490234375,Virginia,VA,South,South Atlantic,US,2014,66.52664,48.910526,12.1875725,0.102540374,0.06716233,173474.30000000002,174337.5,182415.0,186307.2,188686.99999999997,195090.8,192379.90000000002,199190.69999999998,198367.2,187815.4,13605.0,13437.2,15251.8,16741.1,16905.3,16739.1,16701.0,18382.6,16991.0,17043.9,187079.30000000002,187774.7,197666.8,203048.30000000002,205592.29999999996,211829.9,209080.90000000002,217573.3,215358.2,204859.3
5568,37.785587310791016,-78.1927490234375,Virginia,VA,South,South Atlantic,US,2015,68.18401,50.976955,12.187534,0.10690326,0.04570951,173474.30000000002,174337.5,182415.0,186307.2,188686.99999999997,195090.8,192379.90000000002,199190.69999999998,198367.2,187815.4,13605.0,13437.2,15251.8,16741.1,16905.3,16739.1,16701.0,18382.6,16991.0,17043.9,187079.30000000002,187774.7,197666.8,203048.30000000002,205592.29999999996,211829.9,209080.90000000002,217573.3,215358.2,204859.3
5580,37.785587310791016,-78.1927490234375,Virginia,VA,South,South Atlantic,US,2016,69.811584,52.37033,12.1844,0.09716203,0.03861793,173474.30000000002,174337.5,182415.0,186307.2,188686.99999999997,195090.8,192379.90000000002,199190.69999999998,198367.2,187815.4,13605.0,13437.2,15251.8,16741.1,16905.3,16739.1,16701.0,18382.6,16991.0,17043.9,187079.30000000002,187774.7,197666.8,203048.30000000002,205592.29999999996,211829.9,209080.90000000002,217573.3,215358.2,204859.3
5592,37.785587310791016,-78.1927490234375,Virginia,VA,South,South Atlantic,US,2017,70.43987,51.580936,12.187656,0.092704415,0.01940987,173474.30000000002,174337.5,182415.0,186307.2,188686.99999999997,195090.8,192379.90000000002,199190.69999999998,198367.2,187815.4,13605.0,13437.2,15251.8,16741.1,16905.3,16739.1,16701.0,18382.6,16991.0,17043.9,187079.30000000002,187774.7,197666.8,203048.30000000002,205592.29999999996,211829.9,209080.90000000002,217573.3,215358.2,204859.3
5604,37.785587310791016,-78.1927490234375,Virginia,VA,South,South Atlantic,US,2018,68.631645,50.670822,12.187607,0.16474941,0.03916141,173474.30000000002,174337.5,182415.0,186307.2,188686.99999999997,195090.8,192379.90000000002,199190.69999999998,198367.2,187815.4,13605.0,13437.2,15251.8,16741.1,16905.3,16739.1,16701.0,18382.6,16991.0,17043.9,187079.30000000002,187774.7,197666.8,203048.30000000002,205592.29999999996,211829.9,209080.90000000002,217573.3,215358.2,204859.3
5616,37.785587310791016,-78.1927490234375,Virginia,VA,South,South Atlantic,US,2019,70.62713,51.196747,12.187637,0.098457806,0.029609581,173474.30000000002,174337.5,182415.0,186307.2,188686.99999999997,195090.8,192379.90000000002,199190.69999999998,198367.2,187815.4,13605.0,13437.2,15251.8,16741.1,16905.3,16739.1,16701.0,18382.6,16991.0,17043.9,187079.30000000002,187774.7,197666.8,203048.30000000002,205592.29999999996,211829.9,209080.90000000002,217573.3,215358.2,204859.3
5628,37.785587310791016,-78.1927490234375,Virginia,VA,South,South Atlantic,US,2020,70.295845,51.551052,12.184398,0.15048523,0.005349338,173474.30000000002,174337.5,182415.0,186307.2,188686.99999999997,195090.8,192379.90000000002,199190.69999999998,198367.2,187815.4,13605.0,13437.2,15251.8,16741.1,16905.3,16739.1,16701.0,18382.6,16991.0,17043.9,187079.30000000002,187774.7,197666.8,203048.30000000002,205592.29999999996,211829.9,209080.90000000002,217573.3,215358.2,204859.3
5640,47.41651916503906,-121.57376098632812,Washington,WA,West,Pacific,US,2011,50.258907,36.083073,12.234269,0.18189351,0.3949764,107445.1,111022.7,118962.8,117789.90000000001,120402.5,127959.5,126730.2,127322.4,134617.4,113424.5,108005.5,103698.0,94292.6,95729.2,89173.3,94897.6,96770.7,95530.5,79758.7,88439.4,215450.6,214720.7,213255.40000000002,213519.1,209575.8,222857.1,223500.9,222852.9,214376.09999999998,201863.9
5652,47.41651916503906,-121.57376098632812,Washington,WA,West,Pacific,US,2012,52.303772,37.567352,12.229565,0.17831498,0.53343123,107445.1,111022.7,118962.8,117789.90000000001,120402.5,127959.5,126730.2,127322.4,134617.4,113424.5,108005.5,103698.0,94292.6,95729.2,89173.3,94897.6,96770.7,95530.5,79758.7,88439.4,215450.6,214720.7,213255.40000000002,213519.1,209575.8,222857.1,223500.9,222852.9,214376.09999999998,201863.9
5664,47.41651916503906,-121.57376098632812,Washington,WA,West,Pacific,US,2013,53.040314,38.12818,12.234413,0.15229319,0.33015195,107445.1,111022.7,118962.8,117789.90000000001,120402.5,127959.5,126730.2,127322.4,134617.4,113424.5,108005.5,103698.0,94292.6,95729.2,89173.3,94897.6,96770.7,95530.5,79758.7,88439.4,215450.6,214720.7,213255.40000000002,213519.1,209575.8,222857.1,223500.9,222852.9,214376.09999999998,201863.9
5676,47.41651916503906,-121.57376098632812,Washington,WA,West,Pacific,US,2014,54.336697,39.42532,12.234261,0.20451309,0.31906924,107445.1,111022.7,118962.8,117789.90000000001,120402.5,127959.5,126730.2,127322.4,134617.4,113424.5,108005.5,103698.0,94292.6,95729.2,89173.3,94897.6,96770.7,95530.5,79758.7,88439.4,215450.6,214720.7,213255.40000000002,213519.1,209575.8,222857.1,223500.9,222852.9,214376.09999999998,201863.9
5688,47.41651916503906,-121.57376098632812,Washington,WA,West,Pacific,US,2015,56.81838,40.675133,12.234206,0.17964874,0.21147533,107445.1,111022.7,118962.8,117789.90000000001,120402.5,127959.5,126730.2,127322.4,134617.4,113424.5,108005.5,103698.0,94292.6,95729.2,89173.3,94897.6,96770.7,95530.5,79758.7,88439.4,215450.6,214720.7,213255.40000000002,213519.1,209575.8,222857.1,223500.9,222852.9,214376.09999999998,201863.9
5700,47.41651916503906,-121.57376098632812,Washington,WA,West,Pacific,US,2016,53.80546,39.423977,12.229659,0.1696365,0.2954311,107445.1,111022.7,118962.8,117789.90000000001,120402.5,127959.5,126730.2,127322.4,134617.4,113424.5,108005.5,103698.0,94292.6,95729.2,89173.3,94897.6,96770.7,95530.5,79758.7,88439.4,215450.6,214720.7,213255.40000000002,213519.1,209575.8,222857.1,223500.9,222852.9,214376.09999999998,201863.9
5712,47.41651916503906,-121.57376098632812,Washington,WA,West,Pacific,US,2017,52.65259,37.980007,12.23438,0.16895074,0.89352685,107445.1,111022.7,118962.8,117789.90000000001,120402.5,127959.5,126730.2,127322.4,134617.4,113424.5,108005.5,103698.0,94292.6,95729.2,89173.3,94897.6,96770.7,95530.5,79758.7,88439.4,215450.6,214720.7,213255.40000000002,213519.1,209575.8,222857.1,223500.9,222852.9,214376.09999999998,201863.9
5724,47.41651916503906,-121.57376098632812,Washington,WA,West,Pacific,US,2018,53.217976,38.940212,12.234309,0.17440605,0.8558549,107445.1,111022.7,118962.8,117789.90000000001,120402.5,127959.5,126730.2,127322.4,134617.4,113424.5,108005.5,103698.0,94292.6,95729.2,89173.3,94897.6,96770.7,95530.5,79758.7,88439.4,215450.6,214720.7,213255.40000000002,213519.1,209575.8,222857.1,223500.9,222852.9,214376.09999999998,201863.9
5736,47.41651916503906,-121.57376098632812,Washington,WA,West,Pacific,US,2019,51.843983,37.658947,12.234353,0.1449263,0.45260176,107445.1,111022.7,118962.8,117789.90000000001,120402.5,127959.5,126730.2,127322.4,134617.4,113424.5,108005.5,103698.0,94292.6,95729.2,89173.3,94897.6,96770.7,95530.5,79758.7,88439.4,215450.6,214720.7,213255.40000000002,213519.1,209575.8,222857.1,223500.9,222852.9,214376.09999999998,201863.9
5748,47.41651916503906,-121.57376098632812,Washington,WA,West,Pacific,US,2020,53.028442,38.875572,12.229657,0.19425483,0.80682707,107445.1,111022.7,118962.8,117789.90000000001,120402.5,127959.5,126730.2,127322.4,134617.4,113424.5,108005.5,103698.0,94292.6,95729.2,89173.3,94897.6,96770.7,95530.5,79758.7,88439.4,215450.6,214720.7,213255.40000000002,213519.1,209575.8,222857.1,223500.9,222852.9,214376.09999999998,201863.9
5760,38.48857498168945,-80.96334838867188,West Virginia,WV,South,South Atlantic,US,2011,64.166435,48.35796,12.190254,0.15854527,0.058029413,114724.5,109125.20000000001,111929.3,118969.3,111169.79999999999,113964.70000000001,110122.40000000001,110013.0,106994.69999999998,98408.90000000001,5354.2,5139.8,6107.3,5716.9,4499.4,4788.5,4994.7,5357.3,4968.1,4802.0,120078.7,114265.00000000001,118036.6,124686.2,115669.19999999998,118753.20000000001,115117.1,115370.3,111962.79999999999,103210.90000000001
5772,38.48857498168945,-80.96334838867188,West Virginia,WV,South,South Atlantic,US,2012,65.57247,48.92639,12.186919,0.12976177,0.06449554,114724.5,109125.20000000001,111929.3,118969.3,111169.79999999999,113964.70000000001,110122.40000000001,110013.0,106994.69999999998,98408.90000000001,5354.2,5139.8,6107.3,5716.9,4499.4,4788.5,4994.7,5357.3,4968.1,4802.0,120078.7,114265.00000000001,118036.6,124686.2,115669.19999999998,118753.20000000001,115117.1,115370.3,111962.79999999999,103210.90000000001
5784,38.48857498168945,-80.96334838867188,West Virginia,WV,South,South Atlantic,US,2013,62.15312,46.951763,12.190357,0.12473697,0.0649915,114724.5,109125.20000000001,111929.3,118969.3,111169.79999999999,113964.70000000001,110122.40000000001,110013.0,106994.69999999998,98408.90000000001,5354.2,5139.8,6107.3,5716.9,4499.4,4788.5,4994.7,5357.3,4968.1,4802.0,120078.7,114265.00000000001,118036.6,124686.2,115669.19999999998,118753.20000000001,115117.1,115370.3,111962.79999999999,103210.90000000001
5796,38.48857498168945,-80.96334838867188,West Virginia,WV,South,South Atlantic,US,2014,62.03221,45.622326,12.190248,0.11292955,0.10042351,114724.5,109125.20000000001,111929.3,118969.3,111169.79999999999,113964.70000000001,110122.40000000001,110013.0,106994.69999999998,98408.90000000001,5354.2,5139.8,6107.3,5716.9,4499.4,4788.5,4994.7,5357.3,4968.1,4802.0,120078.7,114265.00000000001,118036.6,124686.2,115669.19999999998,118753.20000000001,115117.1,115370.3,111962.79999999999,103210.90000000001
5808,38.48857498168945,-80.96334838867188,West Virginia,WV,South,South Atlantic,US,2015,64.13673,48.06627,12.190208,0.12864318,0.07954185,114724.5,109125.20000000001,111929.3,118969.3,111169.79999999999,113964.70000000001,110122.40000000001,110013.0,106994.69999999998,98408.90000000001,5354.2,5139.8,6107.3,5716.9,4499.4,4788.5,4994.7,5357.3,4968.1,4802.0,120078.7,114265.00000000001,118036.6,124686.2,115669.19999999998,118753.20000000001,115117.1,115370.3,111962.79999999999,103210.90000000001
5820,38.48857498168945,-80.96334838867188,West Virginia,WV,South,South Atlantic,US,2016,64.85093,48.98962,12.186988,0.14416833,0.06703601,114724.5,109125.20000000001,111929.3,118969.3,111169.79999999999,113964.70000000001,110122.40000000001,110013.0,106994.69999999998,98408.90000000001,5354.2,5139.8,6107.3,5716.9,4499.4,4788.5,4994.7,5357.3,4968.1,4802.0,120078.7,114265.00000000001,118036.6,124686.2,115669.19999999998,118753.20000000001,115117.1,115370.3,111962.79999999999,103210.90000000001
5832,38.48857498168945,-80.96334838867188,West Virginia,WV,South,South Atlantic,US,2017,65.57385,49.079784,12.190333,0.14159818,0.03525245,114724.5,109125.20000000001,111929.3,118969.3,111169.79999999999,113964.70000000001,110122.40000000001,110013.0,106994.69999999998,98408.90000000001,5354.2,5139.8,6107.3,5716.9,4499.4,4788.5,4994.7,5357.3,4968.1,4802.0,120078.7,114265.00000000001,118036.6,124686.2,115669.19999999998,118753.20000000001,115117.1,115370.3,111962.79999999999,103210.90000000001
5844,38.48857498168945,-80.96334838867188,West Virginia,WV,South,South Atlantic,US,2018,64.6059,48.442184,12.190282,0.18223108,0.078405894,114724.5,109125.20000000001,111929.3,118969.3,111169.79999999999,113964.70000000001,110122.40000000001,110013.0,106994.69999999998,98408.90000000001,5354.2,5139.8,6107.3,5716.9,4499.4,4788.5,4994.7,5357.3,4968.1,4802.0,120078.7,114265.00000000001,118036.6,124686.2,115669.19999999998,118753.20000000001,115117.1,115370.3,111962.79999999999,103210.90000000001
5856,38.48857498168945,-80.96334838867188,West Virginia,WV,South,South Atlantic,US,2019,66.5492,48.804348,12.190314,0.1350216,0.044998128,114724.5,109125.20000000001,111929.3,118969.3,111169.79999999999,113964.70000000001,110122.40000000001,110013.0,106994.69999999998,98408.90000000001,5354.2,5139.8,6107.3,5716.9,4499.4,4788.5,4994.7,5357.3,4968.1,4802.0,120078.7,114265.00000000001,118036.6,124686.2,115669.19999999998,118753.20000000001,115117.1,115370.3,111962.79999999999,103210.90000000001
5868,38.48857498168945,-80.96334838867188,West Virginia,WV,South,South Atlantic,US,2020,65.58789,49.06795,12.186986,0.14539132,0.04967323,114724.5,109125.20000000001,111929.3,118969.3,111169.79999999999,113964.70000000001,110122.40000000001,110013.0,106994.69999999998,98408.90000000001,5354.2,5139.8,6107.3,5716.9,4499.4,4788.5,4994.7,5357.3,4968.1,4802.0,120078.7,114265.00000000001,118036.6,124686.2,115669.19999999998,118753.20000000001,115117.1,115370.3,111962.79999999999,103210.90000000001
